,datetime,temperature,precipitation_total,wind_gust,wind_speed,cloud_cover_total,sunshine_duration
0,,°C,mm,km/h,km/h,%,min
362,2023-04-16 01:00:00,8.540245,0.2,12.959999,3.2599385,100,0
363,2023-04-16 02:00:00,,0.3,13.32,3.671294,100,0
364,2023-04-16 03:00:00,,0.4,13.32,4.452954,98,0
365,2023-04-16 04:00:00,,0.4,13.32,4.802999,100,0
366,2023-04-16 05:00:00,,0.3,13.679999,4.379589,100,0
367,2023-04-16 06:00:00,,0.2,14.4,5.0528407,100,0
368,2023-04-16 07:00:00,,0.3,15.4800005,6.379216,100,0
369,2023-04-16 08:00:00,,0.2,19.08,9.957108,100,0
370,2023-04-16 09:00:00,,0.2,24.48,10.383987,100,0
371,2023-04-16 10:00:00,,0.2,24.48,7.7043357,100,0
372,2023-04-16 11:00:00,,0.3,24.84,8.534353,91,4.8484864
373,2023-04-16 12:00:00,9.270246,0.2,25.199999,7.771331,91,4.8484864
374,2023-04-16 13:00:00,9.530245,0.1,23.759998,8.049845,92,4.242425
375,2023-04-16 14:00:00,9.740245,0,23.039999,7.2805495,89,6.060605
376,2023-04-16 15:00:00,10.120245,0,22.319998,7.5942073,91,4.8484864
377,2023-04-16 16:00:00,10.170245,0.1,23.039999,9.028754,98,0.6060612
378,2023-04-16 17:00:00,9.720245,0.3,21.96,6.849467,93,3.6363637
379,2023-04-16 18:00:00,9.140245,0.2,19.08,5.3517847,98,0.6060612
380,2023-04-16 19:00:00,8.860246,0.1,14.4,4.39436,97,0.15387253
381,2023-04-16 20:00:00,8.590245,0.1,12.959999,4.072935,88,0
382,2023-04-16 21:00:00,8.320246,0,11.879999,4.1046314,70,0
383,2023-04-16 22:00:00,7.9902453,0,11.5199995,4.198285,73,0
384,2023-04-16 23:00:00,8.180245,0,12.599999,4.8433046,61,0
385,2023-04-17 00:00:00,8.160246,0.1,14.04,4.198285,69,0
386,2023-04-17 01:00:00,8.240246,0.1,16.199999,4.6938257,74,0
387,2023-04-17 02:00:00,8.270246,0.2,18,4.6102495,91,0
388,2023-04-17 03:00:00,8.280246,0.3,19.08,5.1165614,94,0
389,2023-04-17 04:00:00,8.100245,0.3,19.08,6.6185193,94,0
390,2023-04-17 05:00:00,8.100245,0.3,19.44,7.2805495,96,0.7176761
391,2023-04-17 06:00:00,8.160246,0.3,20.16,7.5599995,97,1.2121224
392,2023-04-17 07:00:00,8.740245,2.2,21.599998,10.041354,100,0
393,2023-04-17 08:00:00,9.200245,2.1,27.359999,12.397806,78,12.727271
394,2023-04-17 09:00:00,9.970245,1.2,29.16,13.551501,88,6.666666
395,2023-04-17 10:00:00,11.270246,1.1,30.599998,10.495713,43,33.939392
396,2023-04-17 11:00:00,12.140245,0.7,34.56,10.296251,25,44.848488
397,2023-04-17 12:00:00,12.780245,0.2,36.36,10.787993,38,36.969692
398,2023-04-17 13:00:00,13.650246,0.2,38.16,12.758432,44,33.333336
399,2023-04-17 14:00:00,13.820246,0.4,38.88,14.759999,73,15.757578
400,2023-04-17 15:00:00,13.690246,0.1,38.16,16.09969,54,27.272726
401,2023-04-17 16:00:00,13.340245,0,33.48,13.1041975,53,27.878788
402,2023-04-17 17:00:00,12.320246,0,32.399998,12.522619,46,32.121212
403,2023-04-17 18:00:00,11.040245,0,27.72,11.440978,30,41.81818
404,2023-04-17 19:00:00,10.330245,0,25.919998,10.390226,17,19.782156
405,2023-04-17 20:00:00,9.5602455,0,24.48,9.793058,17,0
406,2023-04-17 21:00:00,8.920245,0,22.68,8.427383,12,0
407,2023-04-17 22:00:00,7.8202453,0,20.16,7.771331,31,0
408,2023-04-17 23:00:00,7.610245,0,18,8.311245,15,0
409,2023-04-18 00:00:00,7.5502453,0,16.919998,7.8625183,10,0
410,2023-04-18 01:00:00,7.5902452,0,16.199999,7.8625183,11,0
411,2023-04-18 02:00:00,7.7202454,0,16.56,7.289444,42,0
412,2023-04-18 03:00:00,7.9502454,0,16.919998,5.937272,82,0
413,2023-04-18 04:00:00,8.090245,0,17.28,6.87779,95,0
414,2023-04-18 05:00:00,8.220245,0,18.359999,7.5942073,86,3.3550508
415,2023-04-18 06:00:00,8.480246,0,20.880001,8.473393,79,12.121214
416,2023-04-18 07:00:00,9.300245,0,21.599998,9.227524,87,7.2727275
417,2023-04-18 08:00:00,9.870245,0,27.359999,13.783817,100,0
418,2023-04-18 09:00:00,10.460245,0,31.68,13.397612,100,0
419,2023-04-18 10:00:00,11.250245,0,30.960001,11.246759,100,0
420,2023-04-18 11:00:00,12.080245,0,27.359999,14.113652,100,0
421,2023-04-18 12:00:00,13.050245,0,25.919998,11.966954,99,0
422,2023-04-18 13:00:00,13.840245,0,25.199999,12.096214,88,6.666666
423,2023-04-18 14:00:00,14.630245,0,25.919998,10.948973,80,11.515152
424,2023-04-18 15:00:00,15.660245,0,28.44,10.195057,60,23.636362
425,2023-04-18 16:00:00,15.760245,0,28.08,10.182337,66,19.999998
426,2023-04-18 17:00:00,15.040245,0,25.919998,8.942214,74,15.151516
427,2023-04-18 18:00:00,13.680245,0,22.68,7.2,57,25.454548
428,2023-04-18 19:00:00,11.200245,0,19.8,7.8954163,5,24.022223
429,2023-04-18 20:00:00,10.120245,0,17.28,8.14587,2,0
430,2023-04-18 21:00:00,8.650246,0,18,8.161764,0,0
431,2023-04-18 22:00:00,7.750245,0,18.359999,8.714677,4,0
432,2023-04-18 23:00:00,7.150245,0,18,6.792466,3.3000002,0
433,2023-04-19 00:00:00,7.000245,0,17.28,6.6087217,2,0
434,2023-04-19 01:00:00,6.5602455,0,15.84,6.439876,0,0
435,2023-04-19 02:00:00,6.4502454,0,15.4800005,4.6800003,1,0
436,2023-04-19 03:00:00,7.210245,0,15.119999,3.8268526,5,0
437,2023-04-19 04:00:00,7.6802454,0,13.679999,5.6002855,24,0
438,2023-04-19 05:00:00,7.7202454,0,11.879999,6.4096174,42,15.785354
439,2023-04-19 06:00:00,8.180245,0,12.599999,4.8433046,50,29.69697
440,2023-04-19 07:00:00,9.490245,0,14.4,5.00128,63,21.818182
441,2023-04-19 08:00:00,10.670245,0,18,8.0899935,92,4.242425
442,2023-04-19 09:00:00,11.730246,0,20.880001,8.854829,99,0
443,2023-04-19 10:00:00,12.400246,0,20.880001,6.4096174,92,4.242425
444,2023-04-19 11:00:00,12.750245,0.2,20.880001,8.14587,100,0
445,2023-04-19 12:00:00,13.040245,0.6,24.119999,9.387651,96,1.8181801
446,2023-04-19 13:00:00,13.490245,0.8,27,9.504273,89,6.060605
447,2023-04-19 14:00:00,13.380245,0.5,26.28,9.904906,90,5.454544
448,2023-04-19 15:00:00,13.090245,0.2,28.08,12.0694,91,4.8484864
449,2023-04-19 16:00:00,13.070246,0.3,31.68,12.758432,78,12.727271
450,2023-04-19 17:00:00,12.5602455,0.1,31.319998,11.090103,73,15.757578
451,2023-04-19 18:00:00,11.820246,0.1,27,10.163227,62,22.424244
452,2023-04-19 19:00:00,10.890245,0.2,22.68,9.686609,86,3.510438
453,2023-04-19 20:00:00,9.950245,0.3,23.4,10.144082,94,0
454,2023-04-19 21:00:00,9.020246,0.2,22.319998,8.427383,98,0
455,2023-04-19 22:00:00,8.400246,0.2,19.08,5.315336,99,0
456,2023-04-19 23:00:00,7.7802453,0,14.4,5.3517847,98,0
457,2023-04-20 00:00:00,7.170245,0,11.879999,6.193674,98,0
458,2023-04-20 01:00:00,6.170245,0,11.5199995,4.829907,97,0
459,2023-04-20 02:00:00,5.9702454,0,12.24,5.692099,97,0
460,2023-04-20 03:00:00,5.2402453,0,13.32,5.315336,95,0
461,2023-04-20 04:00:00,4.7402453,0,13.679999,5.0142193,93,0
462,2023-04-20 05:00:00,4.5002456,0,13.679999,5.1544156,91,2.3676772
463,2023-04-20 06:00:00,5.2002454,0,15.84,6.379216,89,6.060605
464,2023-04-20 07:00:00,5.790245,0.3,18.359999,7.729527,79,12.121214
465,2023-04-20 08:00:00,6.3302455,0.3,19.44,8.669949,75,14.545455
466,2023-04-20 09:00:00,7.130245,0.2,21.599998,9.339208,83,9.696969
467,2023-04-20 10:00:00,8.220245,0.1,22.68,7.928177,76,13.939394
468,2023-04-20 11:00:00,8.750245,0.2,23.4,9.021574,69,18.18182
469,2023-04-20 12:00:00,8.750245,0.2,23.759998,8.891344,69,18.18182
470,2023-04-20 13:00:00,8.700245,0.3,22.68,6.130579,76,13.939394
471,2023-04-20 14:00:00,8.850245,0.1,19.8,3.2399998,79,12.121214
472,2023-04-20 15:00:00,9.280245,0,20.16,2.1897945,64,21.212122
473,2023-04-20 16:00:00,9.270246,0.3,19.44,2.3051248,37,37.57576
474,2023-04-20 17:00:00,9.020246,0,12.599999,3.096837,23,46.060608
475,2023-04-20 18:00:00,8.500245,0,7.92,5.00128,14,51.51515
476,2023-04-20 19:00:00,7.7602453,0,11.879999,6.9899354,16,23.600504
477,2023-04-20 20:00:00,6.690245,0,12.24,6.9899354,9,0
478,2023-04-20 21:00:00,6.1002455,0,13.32,6.725354,3,0
479,2023-04-20 22:00:00,4.920245,0,14.04,9.085988,13,0
480,2023-04-20 23:00:00,4.8002453,0,13.679999,9.449572,7,0
481,2023-04-21 00:00:00,4.2102456,0,13.32,6.3690495,22,0
482,2023-04-21 01:00:00,3.5002456,0,12.959999,6.638072,40,0
483,2023-04-21 02:00:00,2.9802456,0,12.599999,5.95906,62,0
484,2023-04-21 03:00:00,2.6302452,0,13.679999,5.154415,88,0
485,2023-04-21 04:00:00,2.8102455,0,14.4,5.154415,88,0
486,2023-04-21 05:00:00,2.8402452,0,15.119999,5.495161,78,6.6040397
487,2023-04-21 06:00:00,4.0002456,0,16.56,4.829907,53,27.878788
488,2023-04-21 07:00:00,5.730245,0,16.919998,4.5536795,6,56.363636
489,2023-04-21 08:00:00,7.4502454,0,18.72,5.0911684,16,50.303032
490,2023-04-21 09:00:00,8.690246,0,18.359999,5.1544156,25,44.848488
491,2023-04-21 10:00:00,10.350245,0,18.72,3.096837,44,33.333336
492,2023-04-21 11:00:00,11.330245,0,17.28,7.42159,80,11.515152
493,2023-04-21 12:00:00,12.220245,0,17.64,12.429127,97,1.2121224
494,2023-04-21 13:00:00,12.900246,0,24.84,11.177405,84,9.090908
495,2023-04-21 14:00:00,12.630245,0.7,17.28,9.746631,75,14.545455
496,2023-04-21 15:00:00,12.700245,0.7,15.84,7.2805495,72,16.363636
497,2023-04-21 16:00:00,13.300245,0,14.4,5.6920996,79,12.121214
498,2023-04-21 17:00:00,12.990245,0,12.24,4.5820518,89,6.060605
499,2023-04-21 18:00:00,11.510245,0,10.440001,5.6233797,81,10.909091
500,2023-04-21 19:00:00,10.870245,0,14.04,5.8603754,78,6.271716
501,2023-04-21 20:00:00,10.140245,0,14.4,4.1046314,72,0
502,2023-04-21 21:00:00,9.800245,0,14.759999,4.3349743,73,0
503,2023-04-21 22:00:00,9.0602455,0,14.759999,6.297428,84,0
504,2023-04-21 23:00:00,8.860246,0,15.119999,8.766573,89,0
505,2023-04-22 00:00:00,8.640245,0,15.4800005,8.217153,65,0
506,2023-04-22 01:00:00,7.940245,0,15.119999,6.3690495,39,0
507,2023-04-22 02:00:00,7.440245,0,14.4,5.1165614,30,0
508,2023-04-22 03:00:00,7.2002454,0,14.04,5.3999996,27.300001,0
509,2023-04-22 04:00:00,6.940245,0,14.04,5.8603754,27.900002,0
510,2023-04-22 05:00:00,6.5102453,0,14.4,5.692099,39,19.949495
511,2023-04-22 06:00:00,8.490246,0,14.4,6.489992,69,18.18182
512,2023-04-22 07:00:00,10.740245,0,18,5.991594,59,24.242424
513,2023-04-22 08:00:00,12.3102455,0,18.359999,5.8048253,51,29.09091
514,2023-04-22 09:00:00,13.850245,0,20.16,6.2145634,71,16.969696
515,2023-04-22 10:00:00,16.230246,0,23.4,5.815978,88,6.666666
516,2023-04-22 11:00:00,17.080246,0.1,41.760002,8.699793,94,3.0303025
517,2023-04-22 12:00:00,18.130245,0,29.519999,10.685391,22.2,46.545456
518,2023-04-22 13:00:00,18.370245,0,20.880001,15.782622,38,36.969692
519,2023-04-22 14:00:00,18.550245,0,24.84,20.188908,96,1.8181801
520,2023-04-22 15:00:00,17.520245,0,26.64,14.4,99,0
521,2023-04-22 16:00:00,16.380245,0,25.199999,9.19939,99,0
522,2023-04-22 17:00:00,15.520246,0,20.519999,4.802999,98,0.6060612
523,2023-04-22 18:00:00,14.070246,0,14.759999,4.1046314,90,5.454544
524,2023-04-22 19:00:00,13.920245,0,15.4800005,1.484318,86,4.0685186
525,2023-04-22 20:00:00,13.240245,0,13.679999,1.484318,94,0
526,2023-04-22 21:00:00,12.820246,0.2,11.5199995,1.835647,100,0
527,2023-04-22 22:00:00,12.110246,0.3,10.799999,3.6179552,98,0
528,2023-04-22 23:00:00,11.690246,0.4,12.959999,5.771239,98,0
529,2023-04-23 00:00:00,11.730246,0.6,13.32,6.725354,96,0
530,2023-04-23 01:00:00,11.540245,0.5,13.679999,6.151683,85,0
531,2023-04-23 02:00:00,11.080245,0.3,13.32,4.6938252,71,0
532,2023-04-23 03:00:00,10.260245,0.1,13.32,4.3349743,72,0
533,2023-04-23 04:00:00,9.970245,0,12.959999,3.9763298,44,0
534,2023-04-23 05:00:00,9.750245,0,12.24,3.671294,44,19.287039
535,2023-04-23 06:00:00,10.890245,0,12.599999,5.5887027,29,42.424244
536,2023-04-23 07:00:00,12.670245,0,14.04,4.896529,29.400002,42.181816
537,2023-04-23 08:00:00,13.950245,0,16.919998,6.130579,29.400002,42.181816
538,2023-04-23 09:00:00,15.190246,0,19.8,7.6367526,29.7,42
539,2023-04-23 10:00:00,16.240246,0.2,22.319998,7.2,39,36.36364
540,2023-04-23 11:00:00,17.380245,0.2,42.12,11.720751,72,16.363636
541,2023-04-23 12:00:00,18.580246,0.2,51.839996,14.417988,76,13.939394
542,2023-04-23 13:00:00,19.450245,0,52.56,14.759999,53,27.878788
543,2023-04-23 14:00:00,16.790245,1.5,43.199997,15.530151,62,22.424244
544,2023-04-23 15:00:00,16.470245,0,38.16,15.646544,97,1.2121224
545,2023-04-23 16:00:00,16.430246,0,23.039999,7.491114,92,4.242425
546,2023-04-23 17:00:00,14.8102455,0.6,35.28,11.246759,100,0
547,2023-04-23 18:00:00,12.840245,0.4,32.399998,15.30741,97,1.2121224
548,2023-04-23 19:00:00,12.080245,0.3,37.079998,14.512064,80,6.2181826
549,2023-04-23 20:00:00,11.780245,0.1,32.760002,12.181624,55,0
550,2023-04-23 21:00:00,11.600245,0,29.519999,11.4862,26.1,0
551,2023-04-23 22:00:00,11.300245,0,25.919998,10.495713,77,0
552,2023-04-23 23:00:00,11.190246,0,30.599998,12.55879,86,0
553,2023-04-24 00:00:00,11.210245,0,32.399998,12.88981,95,0
554,2023-04-24 01:00:00,10.750245,0,33.12,13.237038,82,0
555,2023-04-24 02:00:00,10.530245,0,32.399998,14.4,66,0
556,2023-04-24 03:00:00,10.260245,0,33.48,13.779114,65,0
557,2023-04-24 04:00:00,10.120245,0.1,34.92,13.089354,52,0
558,2023-04-24 05:00:00,9.880245,0.1,35.64,13.854155,35,23.61751
559,2023-04-24 06:00:00,9.960245,0,37.079998,15.716793,46,32.121212
560,2023-04-24 07:00:00,10.130245,0,40.32,18.692286,41,35.151512
561,2023-04-24 08:00:00,10.200245,0,46.079998,20.617662,43,33.939392
562,2023-04-24 09:00:00,10.730246,0,46.44,20.12461,40,35.757576
563,2023-04-24 10:00:00,10.5602455,0,47.519997,20.721119,35,38.78788
564,2023-04-24 11:00:00,11.200245,0,48.239998,19.35314,57,25.454548
565,2023-04-24 12:00:00,11.750245,0.1,46.079998,18.289274,56,26.060608
566,2023-04-24 13:00:00,12.370245,0,43.199997,17.873556,61,23.030302
567,2023-04-24 14:00:00,12.970245,0.2,45.719997,17.462784,58,24.848484
568,2023-04-24 15:00:00,13.020246,0.1,45,15.188415,36,38.181816
569,2023-04-24 16:00:00,12.770246,0.4,41.760002,14.081478,31,41.21212
570,2023-04-24 17:00:00,12.410245,0,36.719997,11.609651,26,44.242424
571,2023-04-24 18:00:00,11.740245,0,30.960001,9.178235,35,38.78788
572,2023-04-24 19:00:00,10.510245,0,21.96,7.8625183,39,20.505053
573,2023-04-24 20:00:00,9.910245,0,20.16,6.28713,36,0
574,2023-04-24 21:00:00,8.920245,0,17.64,6.3690495,26,0
575,2023-04-24 22:00:00,9.080245,0,16.56,8.161764,43,0
576,2023-04-24 23:00:00,9.580245,0,18,7.729527,53,0
577,2023-04-25 00:00:00,8.610246,0,19.8,6.28713,50,0
578,2023-04-25 01:00:00,8.200246,0,18,6.763786,51,0
579,2023-04-25 02:00:00,7.290245,0,14.759999,5.3517847,24,0
580,2023-04-25 03:00:00,6.5802455,0,15.84,5.95906,42,0
581,2023-04-25 04:00:00,6.290245,0.1,15.84,5.95906,84,0
582,2023-04-25 05:00:00,6.670245,0.5,16.56,6.28713,87,4.6464643
583,2023-04-25 06:00:00,7.1402454,0.8,22.68,8.209263,92,4.242425
584,2023-04-25 07:00:00,6.9502454,0.8,22.319998,9.83268,99,0
585,2023-04-25 08:00:00,7.210245,1.3,25.199999,11.879999,97,1.2121224
586,2023-04-25 09:00:00,8.240246,1,28.44,12.313893,86,7.878789
587,2023-04-25 10:00:00,9.670245,1.5,31.319998,5.4477882,58,4.848484
588,2023-04-25 11:00:00,10.400246,1.3,31.68,8.350138,89,6.060605
589,2023-04-25 12:00:00,10.610246,0.3,32.039997,9.178235,71,16.969696
590,2023-04-25 13:00:00,11.320246,0.3,32.760002,9.3876505,77,13.333332
591,2023-04-25 14:00:00,10.890245,0.2,32.039997,9.36,57,25.454548
592,2023-04-25 15:00:00,10.840245,0.3,30.599998,9.47012,51,29.09091
593,2023-04-25 16:00:00,10.410245,0.2,29.519999,9.346143,37,37.57576
594,2023-04-25 17:00:00,10.100245,0.2,27.72,9.565437,33,39.999996
595,2023-04-25 18:00:00,9.500245,0,23.039999,5.315336,24,45.454544
596,2023-04-25 19:00:00,8.0602455,0,13.32,5.3517847,20,28.142088
597,2023-04-25 20:00:00,8.730246,0,9.36,2.0364676,20,0
598,2023-04-25 21:00:00,8.610246,0,5.7599998,1.2979984,14,0
599,2023-04-25 22:00:00,7.5502453,0,5.7599998,2.9024127,17,0
600,2023-04-25 23:00:00,6.7402453,0,6.12,3.396233,22,0
601,2023-04-26 00:00:00,5.670245,0,6.12,2.0991426,36,0
602,2023-04-26 01:00:00,5.0502453,0,7.5599995,1.2979984,38,0
603,2023-04-26 02:00:00,4.6002455,0,7.92,2.16,24,0
604,2023-04-26 03:00:00,4.0402455,0,8.28,2.6208394,35,0
605,2023-04-26 04:00:00,3.8002453,0,8.64,3.319036,61,0
606,2023-04-26 05:00:00,4.0702453,0,10.08,1.609969,100,0
607,2023-04-26 06:00:00,5.500245,0,12.599999,1.484318,100,0
608,2023-04-26 07:00:00,6.6802454,0,13.679999,4.3349743,100,0
609,2023-04-26 08:00:00,8.040245,0,15.4800005,3.7585104,63,21.818182
610,2023-04-26 09:00:00,9.650246,0,15.4800005,2.7416782,74,15.151516
611,2023-04-26 10:00:00,11.080245,0,14.4,1.9386592,99,0
612,2023-04-26 11:00:00,12.210245,0,12.959999,1.0182338,96,1.8181801
613,2023-04-26 12:00:00,12.940246,0,14.04,2.0991426,91,4.8484864
614,2023-04-26 13:00:00,13.720245,0,15.119999,2.5455842,71,16.969696
615,2023-04-26 14:00:00,14.500245,0,16.56,2.5455842,58,24.848484
616,2023-04-26 15:00:00,14.920245,0,15.84,2.16,58,24.848484
617,2023-04-26 16:00:00,15.040245,0,17.28,2.968636,46,32.121212
618,2023-04-26 17:00:00,14.840245,0,15.119999,3.5455887,65,20.60606
619,2023-04-26 18:00:00,14.350245,0,7.92,5.00128,64,21.212122
620,2023-04-26 19:00:00,11.280245,0,9.72,5.3999996,47,19.259258
621,2023-04-26 20:00:00,9.960245,0,8.64,4.5820518,49,0
622,2023-04-26 21:00:00,9.770246,0,9,3.8773184,48,0
623,2023-04-26 22:00:00,9.050245,0,9,4.3498964,60,0
624,2023-04-26 23:00:00,8.890245,0,8.64,3.6,51,0
625,2023-04-27 00:00:00,8.750245,0,8.28,3.396233,71,0
626,2023-04-27 01:00:00,8.3102455,0,8.64,3.219938,76,0
627,2023-04-27 02:00:00,8.670245,0,8.28,3.219938,71,0
628,2023-04-27 03:00:00,8.3102455,0,7.92,3.0547013,64,0
629,2023-04-27 04:00:00,8.610246,0,8.28,3.319036,55,0
630,2023-04-27 05:00:00,8.530246,0,8.28,3.096837,47,21.955557
631,2023-04-27 06:00:00,9.720245,0,10.440001,3.0758414,39,36.36364
632,2023-04-27 07:00:00,11.220245,0,11.5199995,2.8116899,41,35.151512
633,2023-04-27 08:00:00,13.460245,0,12.599999,2.8116899,40,35.757576
634,2023-04-27 09:00:00,15.040245,0,12.959999,1.8,27,43.636364
635,2023-04-27 10:00:00,16.090246,0,12.959999,1.609969,29.400002,42.181816
636,2023-04-27 11:00:00,17.220245,0,13.32,0,28.800001,42.545456
637,2023-04-27 12:00:00,17.470245,0,14.04,2.3051248,49,30.303032
638,2023-04-27 13:00:00,18.040245,0,14.04,2.3051248,45,32.727272
639,2023-04-27 14:00:00,18.750246,0,15.4800005,2.3051248,27,43.636364
640,2023-04-27 15:00:00,19.050245,0,14.4,1.08,31,41.21212
641,2023-04-27 16:00:00,18.960245,0,13.679999,2.7416782,32,40.606064
642,2023-04-27 17:00:00,18.600245,0,13.32,3.7064266,46,32.121212
643,2023-04-27 18:00:00,17.830246,0,8.64,5.154415,83,9.696969
644,2023-04-27 19:00:00,15.290245,0,9.72,4.1046314,95,1.5380464
645,2023-04-27 20:00:00,12.420245,0,10.08,4.8433046,84,0
646,2023-04-27 21:00:00,11.690246,0,9.72,3.8268526,50,0
647,2023-04-27 22:00:00,12.210245,0,11.5199995,6.12,78,0
648,2023-04-27 23:00:00,11.880245,0,13.32,5.495161,65,0
649,2023-04-28 00:00:00,12.000245,0,14.4,5.495161,93,0
650,2023-04-28 01:00:00,12.220245,0,16.199999,5.8048253,57,0
651,2023-04-28 02:00:00,12.860246,0.4,23.759998,5.2416787,98,0
652,2023-04-28 03:00:00,12.970245,0.6,35.64,5.04,99,0
653,2023-04-28 04:00:00,12.740245,0.8,37.079998,7.208994,96,0
654,2023-04-28 05:00:00,12.860246,1,36.719997,7.9932976,100,0
655,2023-04-28 06:00:00,13.250245,0.6,32.760002,9.227524,99,0
656,2023-04-28 07:00:00,13.760245,1.3,31.68,10.799999,99,0
657,2023-04-28 08:00:00,14.300245,1.4,36.719997,10.97262,97,1.2121224
658,2023-04-28 09:00:00,14.900246,1.3,37.8,10.514218,95,2.4242413
659,2023-04-28 10:00:00,15.110246,0.9,35.64,7.10031,68,8.78788
660,2023-04-28 11:00:00,16.720245,1.4,29.88,10.948973,97,1.2121224
661,2023-04-28 12:00:00,17.310246,0.9,28.44,11.720751,87,7.2727275
662,2023-04-28 13:00:00,18.330246,0.7,26.64,7.289445,80,11.515152
663,2023-04-28 14:00:00,18.570246,0.3,23.759998,6.28713,50,19.69697
664,2023-04-28 15:00:00,18.360245,0.1,24.84,5.1544156,33,29.999996
665,2023-04-28 16:00:00,18.740246,0.3,25.199999,4.68,46,22.121212
666,2023-04-28 17:00:00,18.470245,0.6,26.64,3.219938,58.2,12.909096
667,2023-04-28 18:00:00,18.170246,1,23.4,7.145796,71,5.151512
668,2023-04-28 19:00:00,16.620245,0.1,18.72,7.072878,38,24.328114
669,2023-04-28 20:00:00,15.620245,0.1,18.359999,6.0347,21,0
670,2023-04-28 21:00:00,15.3102455,0,14.04,5.3517847,21.6,0
671,2023-04-28 22:00:00,15.040245,0,15.4800005,5.3999996,42,0
672,2023-04-28 23:00:00,14.420245,0.1,15.119999,5.0142193,65,0
673,2023-04-29 00:00:00,13.680245,0,13.32,5.3517847,69,0
674,2023-04-29 01:00:00,13.370245,0,11.879999,4.6800003,83,0
675,2023-04-29 02:00:00,13.340245,0,10.799999,5.315336,89,0
676,2023-04-29 03:00:00,13.270246,0,9.72,4.5536795,67,0
677,2023-04-29 04:00:00,12.740245,0,9.72,3.4152596,49,0
678,2023-04-29 05:00:00,12.840245,0,10.08,3.219938,29,31.983164
679,2023-04-29 06:00:00,13.890245,0,10.08,2.4149535,59,24.242424
680,2023-04-29 07:00:00,14.930245,0,15.4800005,5.4833565,71,16.969696
681,2023-04-29 08:00:00,16.230246,0,22.68,6.638072,31,41.21212
682,2023-04-29 09:00:00,17.070246,0,25.56,6.6185193,30.000002,41.81818
683,2023-04-29 10:00:00,18.030245,0,25.919998,4.1046314,28.800001,42.545456
684,2023-04-29 11:00:00,18.790245,0,26.28,5.154415,33,39.999996
685,2023-04-29 12:00:00,19.320246,0,22.319998,7.5685663,27.900002,43.090904
686,2023-04-29 13:00:00,19.670246,0,23.4,9.449572,42,34.545456
687,2023-04-29 14:00:00,19.480246,0,24.119999,11.367109,44,33.333336
688,2023-04-29 15:00:00,19.090246,0,24.48,13.698934,25.500002,44.545456
689,2023-04-29 16:00:00,18.510244,0,26.64,14.685176,25.800001,44.363636
690,2023-04-29 17:00:00,17.170246,0,26.64,14.973576,25.2,44.727276
691,2023-04-29 18:00:00,15.470245,0,25.199999,13.979871,28,43.0303
692,2023-04-29 19:00:00,13.780245,0,30.960001,12.57426,41,23.961617
693,2023-04-29 20:00:00,12.980246,0,28.08,10.308831,36,0
694,2023-04-29 21:00:00,12.3102455,0,24.48,8.707238,27,0
695,2023-04-29 22:00:00,11.820246,0,19.08,7.2805495,23,0
696,2023-04-29 23:00:00,11.230246,0,15.4800005,6.763786,30,0
697,2023-04-30 00:00:00,11.030245,0,14.759999,7.5685663,34,0
698,2023-04-30 01:00:00,9.630245,0,15.119999,7.24486,37,0
699,2023-04-30 02:00:00,9.3102455,0,15.4800005,6.792466,32,0
700,2023-04-30 03:00:00,9.660245,0,15.4800005,6.792466,27.6,0
701,2023-04-30 04:00:00,9.550245,0,14.04,7.10031,29.1,0
702,2023-04-30 05:00:00,10.280245,0,14.04,5.815978,29.400002,33.00727
703,2023-04-30 06:00:00,11.250245,0,17.28,7.5685663,35,38.78788
704,2023-04-30 07:00:00,12.470245,0,21.599998,9.449572,45,32.727272
705,2023-04-30 08:00:00,13.590245,0,28.8,13.684735,81,10.909091
706,2023-04-30 09:00:00,15.040245,0,30.599998,13.527572,94,3.0303025
707,2023-04-30 10:00:00,16.570246,0,30.239998,11.885453,100,0
708,2023-04-30 11:00:00,17.370245,0,29.16,13.746156,100,0
709,2023-04-30 12:00:00,17.540245,0,27,12.768586,89,6.060605
710,2023-04-30 13:00:00,17.700245,0,26.64,11.246759,84,9.090908
711,2023-04-30 14:00:00,18.170246,0,26.28,10.1887,84,9.090908
712,2023-04-30 15:00:00,18.190245,0,24.48,9.6932955,75,14.545455
713,2023-04-30 16:00:00,17.980246,0,21.599998,9.0645685,86,7.878789
714,2023-04-30 17:00:00,17.210245,0,18.72,6.12,84,9.090908
715,2023-04-30 18:00:00,16.000246,0,12.959999,5.7599998,82,10.30303
716,2023-04-30 19:00:00,14.830245,0,12.959999,6.130579,84,6.41414
717,2023-04-30 20:00:00,14.420245,0,11.5199995,5.6920996,80,0
718,2023-04-30 21:00:00,14.080245,0,9.72,4.510787,76,0
719,2023-04-30 22:00:00,13.710245,0,6.8399997,2.5959969,86,0
720,2023-04-30 23:00:00,13.160245,0,5.7599998,1.2979984,98,0
721,2023-05-01 00:00:00,12.780245,0,6.12,1.5273507,100,0
